song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
1.2960145228676319,0.8809999999999999,0.6809999999999999,0.163,7.62e-05,1.0,0.0688,-3.948015235440546,1,0.165,-1.804918877191382,0.8,0.7709999999999999
-0.19929585339885728,0.0771,0.652,0.713,1.02e-05,0.7272727272727273,0.144,0.5584794637742471,1,0.0368,-0.7334154321262881,0.8,0.152
-0.22326814133817013,0.5539999999999999,0.511,0.737,0.0,0.09090909090909091,0.128,0.785290200110986,0,0.1119999999999999,1.772359809374875,0.8,0.607
-0.7986549399508115,0.0139,0.501,0.7759999999999999,2.77e-06,0.8181818181818182,0.187,1.1416698283550344,1,0.0444,1.706547697585849,0.8,0.57
-0.5986437294672516,0.0334,0.939,0.315,1.5399999999999998e-05,0.09090909090909091,0.1119999999999999,-0.486935539341067,1,0.487,0.17171025363317807,0.8,0.114
-0.319918318109368,0.13,0.502,0.745,2.65e-05,0.7272727272727273,0.325,-0.30261922831799276,0,0.426,1.3560842590652575,0.8,0.6559999999999999
0.06502197076317673,0.107,0.8009999999999999,0.623,0.00396,0.0,0.0853,-0.10631062548860876,1,0.0982,-0.560449490019746,0.8,0.8009999999999999
-0.2733228320281928,0.799,0.396,0.466,0.0,0.0,0.0943,0.3512213771217097,1,0.0289999999999999,1.6379817951022595,0.8,0.556
-0.5137029602970025,0.532,0.612,0.6659999999999999,0.0,0.2727272727272727,0.13,-0.28410938661694857,0,0.348,-1.503326508971752,0.8,0.539
0.0005423968542601744,0.104,0.731,0.963,0.89,0.6363636363636364,0.138,1.2829703100728649,1,0.0512,0.2422979265001165,0.8,0.456
0.2582531402133955,0.1969999999999999,0.627,0.802,0.784,0.0,0.4039999999999999,-0.2551714650843305,1,0.0348,0.18195853799015566,0.8,0.867
-0.2956865898243916,0.0319,0.731,0.861,0.0,1.0,0.0829,0.4098793261743145,1,0.0323,-0.5935995526846635,0.8,0.78
0.09151947806694823,0.813,0.606,0.949,0.000401,0.9090909090909092,0.981,1.0105367244729888,1,0.154,0.8299708039636773,0.8,0.67
-0.2260355050252481,0.00266,0.456,0.8909999999999999,7.99e-06,0.8181818181818182,0.281,0.11711098490286888,1,0.106,2.403849331181025,0.8,0.385
-0.8590007643521553,0.0145,0.708,0.91,0.602,0.0,0.413,0.6119233729110648,1,0.0548,0.06853024786224583,0.8,0.52
1.752854379535071,0.0748,0.299,0.4429999999999999,0.000138,0.0,0.177,-1.347252125445939,1,0.0346,0.6440376449156532,0.8,0.434
1.0517600854369131,0.00103,0.636,0.9,0.000125,0.4545454545454546,0.231,0.8392555132393825,0,0.0953,0.24128704130844147,0.8,0.367
0.28753530722728926,0.000383,0.547,0.792,0.000259,0.8181818181818182,0.106,0.47140499718060247,0,0.035,-0.804003104993226,0.8,0.395
-0.7987414200660327,0.635,0.83,0.583,2.34e-06,0.7272727272727273,0.0969999999999999,-0.8558288633830048,1,0.0905,-0.9999405416278239,0.8,0.873
-0.8967060945885926,0.342,0.615,0.48,0.564,0.4545454545454546,0.7020000000000001,-0.911097686490348,0,0.126,-0.09150333541287173,0.6000000000000001,0.6679999999999999
-0.578044166021565,0.878,0.352,0.418,0.0348,0.4545454545454546,0.106,-0.1871282441833085,0,0.0391,-1.2044530733366268,0.8,0.0381
1.0504109956394627,0.446,0.405,0.655,0.0,0.6363636363636364,0.0977,0.2026212395217772,1,0.0389,-1.6124672515625587,0.8,0.267
0.8486182947823464,0.309,0.337,0.7170000000000001,0.0,0.18181818181818182,0.418,0.43829584371535424,1,0.165,-1.266535367349475,0.8,0.444
0.026486431420616085,0.0262,0.621,0.7,4.53e-05,1.0,0.51,0.7005620514794455,1,0.0657,-0.3825336962850039,0.8,0.685
-0.9056654345255075,0.113,0.598,0.8909999999999999,0.0,0.8181818181818182,0.168,1.041560261971922,0,0.262,2.822669523524858,0.8,0.942
1.4858037837320475,0.287,0.595,0.473,0.000235,1.0,0.201,-0.8266302398545969,0,0.0345,0.9112250585082867,0.8,0.6659999999999999
-0.3685547349097632,0.42,0.367,0.441,0.0158,0.4545454545454546,0.0787,-1.5391287943469043,0,0.0533,-1.1353991573122297,0.8,0.262
-0.48547585068880716,0.422,0.674,0.586,0.00242,0.09090909090909091,0.148,-0.06381620017494334,0,0.0721,-0.45793178833991116,0.8,0.305
0.31533001625937856,0.846,0.466,0.0235,0.307,0.8181818181818182,0.0807,-5.289327003776778,1,0.0448,-0.46818007269688877,0.6000000000000001,0.259
-0.1616251152085085,0.0256,0.514,0.841,4.18e-05,0.5454545454545454,0.109,0.7602628085152079,1,0.0475,0.24083388587769058,0.8,0.442
-0.4757900777840343,0.0205,0.742,0.713,0.0,0.09090909090909091,0.059,0.503471342662693,0,0.0303,-0.03593950798082276,0.8,0.879
-0.18499204234127306,0.0002089999999999,0.968,0.353,2.48e-06,0.5454545454545454,0.094,0.00813755066291816,1,0.331,0.3120838628357259,0.8,0.0971
-0.042144188018917415,0.258,0.6970000000000001,0.932,0.0,0.18181818181818182,0.263,1.1200315627045179,1,0.115,1.4255913305204055,0.8,0.8059999999999999
0.28684346630551977,0.753,0.3779999999999999,0.409,0.000528,0.18181818181818182,0.2339999999999999,-1.0466627243008126,1,0.0337,-0.731184513082592,0.6000000000000001,0.184
0.057930601315039444,0.0394,0.41,0.684,0.00112,1.0,0.1369999999999999,0.5376233041110986,1,0.032,-1.4266038087346504,0.8,0.636
-0.26294521820165045,0.0008089999999999,0.479,0.88,0.0,0.6363636363636364,0.0896,1.2151877911676325,0,0.0576,1.5671501154649166,0.8,0.764
-0.8858268960937673,0.152,0.465,0.866,0.0,0.0,0.119,0.5214597803721587,1,0.495,1.679253797410632,0.8,0.7120000000000001
0.05530160581231538,0.166,0.552,0.792,0.0,1.0,0.0625,0.14448469446075105,1,0.0742,-0.9063813742328297,0.8,0.741
-0.5546599428657563,0.0317,0.7829999999999999,0.67,0.0049299999999999,0.9090909090909092,0.108,0.3136802897280425,1,0.0377,0.31159584929491807,0.8,0.944
-0.2267273459470176,0.0008179999999999,0.493,0.958,0.8009999999999999,0.18181818181818182,0.0617,0.8963492503172513,1,0.0526,1.8792347748119291,0.8,0.621
0.5656553577786246,0.57,0.62,0.574,0.0,0.4545454545454546,0.19,-0.0872793797959855,0,0.0479,-0.7334851483464034,0.8,0.352
-1.1653306284886418,0.000683,0.173,0.958,1.3e-05,0.6363636363636364,0.774,1.4631153891633093,0,0.1159999999999999,-0.9008737928437062,0.6000000000000001,0.204
-1.2384409178966327,0.838,0.6629999999999999,0.478,0.0,0.4545454545454546,0.17,-0.21085212580014012,1,0.0581,0.5541037209666657,0.8,0.923
-0.2560268089839555,0.0693,0.604,0.7240000000000001,0.0,0.4545454545454546,0.07,0.7615663184941547,1,0.146,2.057812872637768,0.8,0.419
-0.16401196638861323,0.00039,0.354,0.942,6.36e-06,0.6363636363636364,0.431,1.0970897870750547,1,0.237,-0.03733383238313238,0.8,0.242
-0.5207597376990513,0.126,0.319,0.544,1.07e-05,1.0,0.261,0.1700334900481078,0,0.0364,-1.4476929653195876,0.8,0.272
-0.46939054925766655,0.0125,0.402,0.75,0.0019199999999999,0.0,0.396,0.2206096772312427,1,0.0567,0.8770292525416359,0.8,0.502
-0.32135388802203974,0.162,0.904,0.63,0.0,0.09090909090909091,0.14,0.12884257471338983,0,0.0975,0.13636413003462197,0.8,0.716
0.6064739721630246,4.82e-06,0.55,0.765,0.873,0.6363636363636364,0.132,-0.3208683680232477,1,0.0287,0.6410398474506874,0.8,0.417
0.9311722127724908,0.00073,0.477,0.882,0.21,0.0,0.44,0.7683445703846778,0,0.0594,1.8458058472665484,0.8,0.3429999999999999
-0.5788743751276885,0.0389,0.4479999999999999,0.8909999999999999,1.32e-05,0.5454545454545454,0.539,1.004019174578255,1,0.13,0.028129698305317023,0.8,0.317
0.3594867630913163,0.0423,0.624,0.763,0.0037799999999999,0.6363636363636364,0.17,0.3082055478164661,1,0.0505,-1.0822405394741648,0.8,0.261
-0.5681162487941729,0.948,0.254,0.0829,0.907,0.7272727272727273,0.0721,-4.209499337217269,0,0.0344,-0.5696520310749912,0.8,0.0572
0.1470916001080826,0.0534,0.758,0.408,0.00268,0.36363636363636365,0.296,-0.8597393933198447,1,0.159,-1.4144731864345543,0.8,0.367
0.10673997834587703,0.047,0.595,0.723,0.0286,0.6363636363636364,0.0995,-0.20928791382540393,1,0.0349,-0.45385338946315457,0.2,0.272
-0.007828878299150665,0.3279999999999999,0.498,0.755,0.0,0.6363636363636364,0.143,0.6755346598836675,0,0.0776,0.08947997200695192,0.8,0.442
-0.5645878600931484,0.0252,0.657,0.588,0.0,0.7272727272727273,0.087,0.37755227869643454,1,0.0272,-0.10600430919689448,0.8,0.105
-1.2815599033459162,0.569,0.503,0.208,0.000122,0.18181818181818182,0.1119999999999999,-2.2813473763591987,1,0.0284,-1.0215177117535694,0.8,0.387
0.11435022848534143,0.435,0.68,0.494,0.302,0.0,0.141,-0.19781702601067216,0,0.0589,0.31239758582624616,0.8,0.273
-0.5194452399476892,0.0691,0.7190000000000001,0.7040000000000001,0.0,0.09090909090909091,0.166,0.7115115353025984,1,0.0476,0.41617017946815993,0.8,0.628
-1.040107421648364,0.0014,0.492,0.969,1.32e-06,0.8181818181818182,0.0787,0.7910256440183518,1,0.0491,-0.9037670159784991,0.8,0.5379999999999999
-0.9107331692774691,0.235,0.402,0.493,3.05e-05,0.36363636363636365,0.2289999999999999,-0.6613451745241458,1,0.0357,0.10596785806426635,0.8,0.6920000000000001
4.311628028699533,0.0079099999999999,0.78,0.52,0.861,0.8181818181818182,0.1009999999999999,-0.18139280027594265,0,0.119,0.5557071940293218,0.8,0.321
-0.5233887332017753,0.0273,0.768,0.873,6.15e-06,0.9090909090909092,0.6759999999999999,1.132023854510828,0,0.136,1.4951332600856115,0.8,0.8
-1.4907207100198774,0.994,0.336,0.0331,0.936,0.5454545454545454,0.0892,-4.9436361573600935,1,0.042,-0.5124847305802855,0.8,0.0599
2.0199049753380947,0.0661,0.695,0.777,0.0,0.5454545454545454,0.8740000000000001,1.3038264697360133,0,0.0817,0.48616526446411584,0.8,0.36
0.17556085403889712,0.887,0.637,0.129,0.0,1.0,0.0719,-2.5102437286622523,1,0.0346,0.1651917870523794,0.8,0.298
-0.05077490351799181,0.000293,0.595,0.878,0.00266,0.4545454545454546,0.174,0.8113603996899215,0,0.0401,-0.9454573156075647,0.8,0.465
-0.7633710529405675,0.0568,0.862,0.486,7.14e-06,0.2727272727272727,0.2019999999999999,0.06992392366499559,0,0.0578,0.0333235567039214,0.8,0.8759999999999999
0.9519274404255756,0.211,0.581,0.8170000000000001,1.42e-06,0.0,0.246,0.23755530695755064,1,0.0382,0.716124216515075,0.8,0.779
2.41264577060359,0.0981,0.878,0.544,0.0,0.8181818181818182,0.198,0.73914594685627,0,0.284,0.520221637990535,0.8,0.546
0.570498244231011,0.00967,0.57,0.7170000000000001,0.0,0.09090909090909091,0.0833,0.661978156102621,1,0.0289999999999999,-0.31905707786984616,0.8,0.321
1.6638317489263816,0.0185,0.457,0.779,2.04e-06,0.6363636363636364,0.0247,0.2946490440354195,1,0.257,-1.2022570124029892,0.8,0.7340000000000001
0.9053492503674446,0.0969999999999999,0.894,0.59,9.06e-06,0.8181818181818182,0.3289999999999999,0.4528951554795581,1,0.221,0.9044277270470252,0.8,0.575
-0.0031243600311181272,0.0185,0.7040000000000001,0.8590000000000001,0.0,0.4545454545454546,0.0215,0.6716241299468272,0,0.0996,-0.555917935712239,0.8,0.926
1.523388041807175,0.578,0.853,0.405,0.858,0.36363636363636365,0.093,-1.0883750436271094,1,0.0484,0.032905259383228413,0.6000000000000001,0.0758
-1.37047875781634,0.0011,0.7609999999999999,0.421,0.148,0.9090909090909092,0.0893,-0.1521941767475353,0,0.114,-1.4299850454102516,0.8,0.363
-0.1736458512242534,0.0316,0.423,0.857,0.0,0.9090909090909092,0.0555,1.0459921959003409,0,0.275,2.0547802170627434,0.8,0.655
-0.7143541236331991,0.936,0.526,0.293,0.000314,1.0,0.088,-1.2786875005533387,0,0.0322,-0.03531206199978329,0.8,0.144
-0.2730806877055735,0.000136,0.457,0.941,3.12e-06,0.5454545454545454,0.0896,0.5941956371973885,1,0.0339,1.1494453826429307,0.8,0.7040000000000001
-0.5196182001781315,0.233,0.812,0.4479999999999999,0.000272,0.09090909090909091,0.13,0.21695984929019166,0,0.0666,-0.7356812092800417,0.8,0.5760000000000001
0.008031574832414913,0.0062299999999999,0.735,0.482,0.0144,0.7272727272727273,0.4479999999999999,-0.5192625868189472,1,0.139,2.1239735655273724,0.8,0.315
-0.7310101938247995,0.0207,0.6859999999999999,0.831,1.74e-06,0.7272727272727273,0.0805,0.814749525635183,1,0.0354,0.031754941751322714,0.8,0.7090000000000001
0.45473596199593097,0.473,0.675,0.909,0.0124,0.9090909090909092,0.095,1.056159573736126,0,0.0469,-0.5961441947188793,0.8,0.969
0.3643296495437027,0.00456,0.6920000000000001,0.912,0.00273,0.8181818181818182,0.0616,-0.07294077002757104,1,0.0513,-0.5647370375568491,0.8,0.642
-1.0278791333560882,0.782,0.5820000000000001,0.636,0.0,0.0,0.534,-0.47259692957265254,1,0.0381,0.5126225699979465,0.8,0.715
-0.050307910895797406,0.141,0.537,0.6,0.0,0.8181818181818182,0.36,0.20288194151756664,1,0.0279999999999999,1.7944249930414293,0.8,0.774
-0.2576353391270696,0.257,0.597,0.581,0.0,0.2727272727272727,0.105,-0.5909556356610199,1,0.0449,-0.48316906002172033,0.8,0.885
-0.026837207624767427,0.0438,0.7609999999999999,0.701,0.00398,1.0,0.308,0.8986955682793554,0,0.0559,-0.7348446146386557,0.8,0.7859999999999999
0.2164313564924298,0.00702,0.7290000000000001,0.5720000000000001,0.1159999999999999,0.8181818181818182,0.18,0.02351896841449062,0,0.0339,0.20628949881046302,0.8,0.852
-0.7369600257520171,0.49,0.755,0.625,0.0,0.18181818181818182,0.157,0.08843376536603972,1,0.0896,0.9048111662576613,0.8,0.374
1.8852208438926188,0.00971,0.701,0.728,0.00115,0.18181818181818182,0.361,0.755830874586789,1,0.255,1.7542335921448469,0.8,0.0591
0.10921330964120296,0.0808,0.573,0.82,0.0,0.8181818181818182,0.124,0.7237645291046982,0,0.0475,0.9381355194728673,0.8,0.395
0.36040345231266085,0.193,0.598,0.252,0.138,0.18181818181818182,0.0992,-1.9898825450666995,1,0.0647,-0.03496348089920564,0.8,0.0352
0.2679216170951242,0.0236,0.884,0.5589999999999999,0.0,0.0,0.1009999999999999,0.002923510747131169,1,0.12,-0.8041425374334572,0.8,0.342
1.6348263182811957,0.00385,0.574,0.975,0.763,0.18181818181818182,0.0913,1.0728445014666446,1,0.0675,1.8458407053766064,0.8,0.374
0.7081399956170512,0.157,0.659,0.6779999999999999,6.69e-06,0.0,0.0784,-0.1894745621454128,1,0.0313,-0.5185848998403912,0.8,0.647
-0.9053714021337554,0.0735,0.812,0.586,0.0,0.36363636363636365,0.106,0.247201280801757,0,0.0654,-0.7320559658340359,0.8,0.3229999999999999
-0.5938354350609537,0.525,0.722,0.519,0.000494,0.5454545454545454,0.105,-0.6686448304062478,1,0.2289999999999999,-0.9080197054055442,0.8,0.655
0.7764073985726557,0.993,0.118,0.1119999999999999,0.902,0.09090909090909091,0.1009999999999999,-4.767662310202279,0,0.0488,-1.5317010105587585,0.6000000000000001,0.161
2.791999444032846,0.00244,0.628,0.6920000000000001,0.013,0.18181818181818182,0.6679999999999999,0.47270850715954926,1,0.2019999999999999,0.12995023778399656,1.0,0.0964
-0.8493841755395594,0.314,0.638,0.447,0.1,0.8181818181818182,0.0727,-2.2876042242581422,1,0.0276,-0.8201772680600208,0.8,0.81
-0.15339220823945154,0.0367,0.5579999999999999,0.7190000000000001,0.0,0.18181818181818182,0.115,0.6100984589405392,1,0.0267,-0.31497867899308957,0.8,0.371
-0.47608411017578633,0.989,0.3229999999999999,0.114,0.904,0.0,0.0991,-3.3152914916597815,1,0.0333,-0.7346703240883671,0.8,0.209
0.4863185000747082,0.401,0.665,0.713,8.99e-06,0.9090909090909092,0.103,0.0420288101155343,1,0.0496,-0.5738698623919789,0.8,0.614
4.981675961433285,0.913,0.145,0.00695,0.944,0.8181818181818182,0.083,-6.884041112020264,0,0.0458,0.5743562829102165,0.8,0.0292
-0.22143476289548097,0.168,0.762,0.773,0.0,0.09090909090909091,0.1169999999999999,0.369209814831175,0,0.255,-0.5545584694199868,0.8,0.568
1.9606315043654934,0.341,0.604,0.6679999999999999,0.000574,0.4545454545454546,0.0376,0.4528951554795581,0,0.043,0.744917015422774,0.8,0.867
-0.3674304934118878,0.369,0.722,0.635,0.0,0.8181818181818182,0.291,0.5183313564226864,0,0.146,-0.7335548645665187,0.8,0.431
-0.7359222643693629,0.00183,0.611,0.948,0.0995,0.09090909090909091,0.0969,0.965174577205641,0,0.0753,0.41623989568827474,0.8,0.79
-1.0569364520704068,0.245,0.602,0.7709999999999999,0.0,0.2727272727272727,0.107,0.7714729943341502,1,0.04,0.13807217742745181,0.8,0.41
-0.24160192576506165,0.0437,0.71,0.8270000000000001,1.28e-05,0.0,0.0896,0.5759464974921339,1,0.032,-0.38553149374997014,0.8,0.833
-0.12571857136867193,0.299,0.5529999999999999,0.502,0.0,0.0,0.764,0.38615544455748313,1,0.0409,0.3106895384334163,0.8,0.296
0.24071497284653895,0.133,0.423,0.665,0.0,0.7272727272727273,0.154,0.29152062008594737,0,0.0509,-1.574646202149903,0.8,0.43
0.17950434729298323,0.0561,0.518,0.8490000000000001,0.0,0.8181818181818182,0.0569,0.5165064424521607,0,0.0664,0.4542003775411615,0.8,0.299
-0.08375841946335229,0.547,0.7290000000000001,0.546,0.0028699999999999,0.6363636363636364,0.0651,-0.48276430740843734,1,0.0285,-0.03911159599607755,0.8,0.406
0.12626718836282091,0.00403,0.639,0.973,0.00336,0.9090909090909092,0.336,0.7323676949657468,0,0.107,0.3131296061374584,0.8,0.168
-0.8754838743133134,0.0524,0.728,0.584,0.0,0.9090909090909092,0.0658,0.05167478395974065,0,0.176,1.4234998439169406,0.8,0.365
0.30436433764933213,0.00202,0.4679999999999999,0.966,0.0036,0.09090909090909091,0.132,1.0392139440098178,0,0.0555,-1.0128729004592478,0.8,0.807
1.6237049754637514,0.0645,0.565,0.7090000000000001,0.0,0.7272727272727273,0.0949,0.003966318730288706,0,0.0464,2.20648271203406,0.8,0.695
-0.3715642429194605,0.0292,0.474,0.594,0.0,1.0,0.133,0.44246707564798393,1,0.0289,-1.2176642970485132,0.8,0.503
-0.5385227533654829,0.0137,0.6609999999999999,0.8740000000000001,2.38e-06,0.6363636363636364,0.385,1.0759729254161168,0,0.0469,0.2406944534374599,0.8,0.428
0.2441741774553864,0.974,0.397,0.0675,0.0004559999999999,0.2727272727272727,0.1119999999999999,-2.4302082159549196,1,0.043,-0.4082241233975635,0.8,0.134
0.02525841378447524,0.519,0.688,0.348,0.0,0.4545454545454546,0.341,-0.20172755594751265,1,0.149,-1.2602609075390807,0.8,0.58
0.8518526510916188,0.2339999999999999,0.445,0.706,0.000252,0.7272727272727273,0.205,-0.6125939013115365,1,0.0461,-1.4026911452350355,0.8,0.768
-0.8210186977470103,0.00854,0.6629999999999999,0.8190000000000001,0.0,0.09090909090909091,0.1,0.17446542397652695,1,0.302,0.5858943173393314,0.8,0.335
1.242967620190956,0.3429999999999999,0.491,0.377,0.187,0.0,0.0644,-0.9603703636945361,1,0.0288,0.5167706850948184,0.8,0.0521
0.5377568726082699,0.00403,0.7170000000000001,0.621,0.0,1.0,0.144,-0.03513898063811442,0,0.0605,0.4165884767888529,0.8,0.72
